INT1	INT2	Co-expression	Genetic interactions	Protein-protein interactions (high-throughput)	Domain co-occurrence	Genomic context	Phylogenetic similarity	Predicted from 3D structure	Conditional genetic interactions	Co-citation	Protein-protein interactions (low-throughput)	Co-expression	Genetic interactions	Protein-protein interactions (high-throughput)	Domain co-occurrence	Genomic context	Phylogenetic similarity	Predicted from 3D structure	Conditional genetic interactions	Co-citation	Protein-protein interactions (low-throughput)
NHX1	GET1	0.000	0.867	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
NHX1	BRE5	0.000	0.912	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
NHX1	VMA11	0.000	0.881	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
NHX1	VPS4	0.000	0.374	0.000	0.000	0.000	0.000	0.000	0.000	0.720	0.000	0	21987634	0	0	0	0	0	0	24165882	0
NHX1	MSP1	0.000	0.534	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
NHX1	AUR1	0.000	0.711	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
NHX1	GYP7	0.684	0.676	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	18854817	21987634	0	0	0	0	0	0	0	0
NHX1	TVP15	0.000	0.037	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
NHX1	GYP1	0.000	0.907	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
NHX1	VAM7	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.532	0.000	0	0	0	0	0	0	0	0	24165882	0
NHX1	VMA22	0.000	0.892	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
NHX1	VPH2	0.000	0.902	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
NHX1	UBX3	0.559	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	18854817	0	0	0	0	0	0	0	0	0
NHX1	SAC1	0.000	0.925	0.000	0.000	0.000	0.000	0.000	0.000	0.335	0.000	0	21987634	0	0	0	0	0	0	24165882	0
NHX1	TCD1	0.000	0.433	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
NHX1	TCD2	0.000	0.550	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
NHX1	PKR1	0.000	0.823	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	BET3	0.000	0.320	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	COG7	0.000	0.742	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	COG6	0.000	0.740	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	COG5	0.000	0.785	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	SKY1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.546	0.000	0	0	0	0	0	0	0	0	24165882	0
KHA1	CIS1	0.000	0.204	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	ATG11	0.000	0.376	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	TRS20	0.000	0.084	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	ATG15	0.176	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	25177541	0	0	0	0	0	0	0	0	0
KHA1	YPT31	0.000	0.305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	TRS31	0.000	0.527	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	GTR2	0.644	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	18854817	0	0	0	0	0	0	0	0	0
KHA1	BET5	0.000	0.512	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	RTG3	0.000	0.539	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	SNX4	0.000	0.924	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	VPS36	0.336	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	24073228	0	0	0	0	0	0	0	0	0
KHA1	MSN2	0.000	0.110	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	VMA1	0.000	0.639	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	GET3	0.564	0.632	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Stanford Microarray Database Osmotic	21987634	0	0	0	0	0	0	0	0
KHA1	BEM1	0.000	0.388	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	RCE1	0.000	0.196	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	KIC1	0.895	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	21931566	0	0	0	0	0	0	0	0	0
KHA1	YCK1	0.000	0.687	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	SKM1	0.459	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	22380681	0	0	0	0	0	0	0	0	0
KHA1	NPR2	0.441	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	21931566	0	0	0	0	0	0	0	0	0
KHA1	MDH1	0.000	0.296	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	NDI1	0.070	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	19158363	0	0	0	0	0	0	0	0	0
KHA1	SNF1	0.000	0.682	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	CMK2	0.074	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Stanford Microarray Database Osmotic	0	0	0	0	0	0	0	0	0
KHA1	NNK1	0.792	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	19158363	0	0	0	0	0	0	0	0	0
KHA1	KIN1	0.199	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	GSE23012	0	0	0	0	0	0	0	0	0
KHA1	YAK1	0.000	0.471	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	20093466	0	0	0	0	0	0	0	0
KHA1	NPR1	0.711	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	18854817	0	0	0	0	0	0	0	0	0
KHA1	SWH1	0.000	0.273	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	PRB1	0.823	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Stanford Microarray Database Osmotic	0	0	0	0	0	0	0	0	0
KHA1	KES1	0.000	0.369	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	DPL1	0.000	0.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	HFD1	0.000	0.229	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	AIM14	0.229	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	25177541	0	0	0	0	0	0	0	0	0
KHA1	OYE2	0.605	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Stanford Microarray Database Osmotic	0	0	0	0	0	0	0	0	0
KHA1	CSF1	0.000	0.613	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	VMA2	0.000	0.551	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	DOA4	0.027	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	GSE23012	0	0	0	0	0	0	0	0	0
KHA1	NPL4	0.621	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	18854817	0	0	0	0	0	0	0	0	0
KHA1	PHO86	0.000	0.564	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	ERD1	0.000	0.409	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	ARL1	0.000	0.554	0.000	0.000	0.000	0.000	0.000	0.000	0.835	0.000	0	21987634	0	0	0	0	0	0	24165882	0
KHA1	VPS73	0.000	0.218	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	VPS13	0.000	0.751	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	SFT2	0.000	0.449	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	GET2	0.000	0.296	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	VPS29	0.000	0.111	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	20093466	0	0	0	0	0	0	0	0
KHA1	IWR1	0.512	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	18854817	0	0	0	0	0	0	0	0	0
KHA1	YDL199C	0.139	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	22719263	0	0	0	0	0	0	0	0	0
KHA1	GET1	0.000	0.316	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	PEP8	0.000	0.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	20093466	0	0	0	0	0	0	0	0
KHA1	VPS38	0.000	0.746	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	20093466	0	0	0	0	0	0	0	0
KHA1	BRE5	0.000	0.562	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	VMA11	0.000	0.469	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	VPS4	0.000	0.060	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	MSP1	0.000	0.303	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	AUR1	0.000	0.601	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	GYP7	0.558	0.668	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	19158363	21987634	0	0	0	0	0	0	0	0
KHA1	TVP15	0.000	0.546	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	GYP1	0.000	0.802	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	VMA22	0.000	0.350	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	VPH2	0.000	0.513	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	UBX3	0.711	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	19158363	0	0	0	0	0	0	0	0	0
KHA1	SAC1	0.000	0.746	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	TCD2	0.000	0.248	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
KHA1	PKR1	0.000	0.899	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	COG7	0.000	0.989	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	COG6	0.000	0.990	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	COG5	0.000	0.985	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	TRS20	0.000	0.998	0.997	0.000	0.000	0.000	0.000	0.000	0.743	0.826	0	21987634	22940862	0	0	0	0	0	24165882	24165882
BET3	TRS33	0.000	0.000	0.993	0.997	0.000	0.000	0.000	0.000	0.775	0.826	0	0	22940862	24165882	0	0	0	0	24165882	24165882
BET3	SLM4	0.588	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	22897823	0	0	0	0	0	0	0	0	0
BET3	YPT31	0.425	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.633	22558379	0	0	0	0	0	0	0	0	24165882
BET3	SEC4	0.000	0.163	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.648	0	21987634	0	0	0	0	0	0	0	24165882
BET3	TRS23	0.243	0.000	0.988	0.000	0.000	0.000	0.000	0.000	0.775	0.890	22558379	0	22940862	0	0	0	0	0	24165882	24165882
BET3	TRS31	0.000	0.572	0.998	0.000	0.000	0.000	0.000	0.000	0.775	0.847	0	21987634	22940862	0	0	0	0	0	24165882	24165882
BET3	BET5	0.000	0.982	0.974	0.000	0.000	0.000	0.000	0.000	0.899	0.806	0	21987634	22940862	0	0	0	0	0	24165882	24165882
BET3	SEC2	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.506	0.679	0	0	0	0	0	0	0	0	24165882	24165882
BET3	ATG36	0.513	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	22380681	0	0	0	0	0	0	0	0	0
BET3	RTG3	0.000	0.273	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	SNX4	0.000	0.682	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	AFT1	0.000	0.136	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	VMA1	0.000	0.471	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	GET3	0.000	0.706	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	BEM1	0.000	0.442	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	RCE1	0.000	0.949	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	YCK1	0.000	0.480	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	SNF1	0.000	0.532	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	ARV1	0.000	0.136	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	YCK3	0.000	0.089	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	TDH2	0.000	0.177	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	TEF1	0.000	0.000	0.015	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	16429126	0	0	0	0	0	0	0
BET3	TPS2	0.000	0.102	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	CSF1	0.000	0.891	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	VMA2	0.000	0.597	0.606	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	16429126	0	0	0	0	0	0	0
BET3	DOA4	0.000	0.224	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	DOA1	0.000	0.011	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	PHO86	0.000	0.540	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	ERD1	0.000	0.668	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	ARL1	0.000	0.984	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	VPS73	0.000	0.114	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	VPS13	0.000	0.870	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	SFT2	0.000	0.869	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	GET2	0.000	0.539	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	VPS52	0.000	0.755	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	GET1	0.000	0.799	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	BRE5	0.000	0.867	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	VMA11	0.000	0.647	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	VPS4	0.000	0.655	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	AUR1	0.000	0.875	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	GYP7	0.000	0.764	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	GYP1	0.000	0.992	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	VMA22	0.000	0.513	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	VPH2	0.000	0.746	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	SAC1	0.000	0.873	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	TCD1	0.000	0.201	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	TCD2	0.000	0.339	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
BET3	PKR1	0.000	0.809	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
COG7	COG8	0.000	0.993	0.979	0.000	0.000	0.000	0.000	0.000	0.809	0.961	0	20526336	22940862	0	0	0	0	0	24165882	24165882
COG7	COG6	0.000	0.999	0.979	0.000	0.000	0.000	0.000	0.000	0.000	0.903	0	21987634	22940862	0	0	0	0	0	0	24165882
COG7	COG5	0.332	0.999	0.991	0.000	0.000	0.000	0.000	0.000	0.793	0.973	23826764	21987634	22940862	0	0	0	0	0	24165882	24165882
COG7	SKY1	0.000	0.129	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	20093466	0	0	0	0	0	0	0	0
COG7	IRE1	0.000	0.419	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
COG7	RAS2	0.000	0.723	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	20526336	0	0	0	0	0	0	0	0
COG7	TRS20	0.000	0.949	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
COG7	TAX4	0.098	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	22558379	0	0	0	0	0	0	0	0	0
COG7	YPT31	0.000	0.584	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
COG7	SEC4	0.697	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	22558379	21987634	0	0	0	0	0	0	0	0
COG7	TRS31	0.000	0.739	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
COG7	BET5	0.000	0.857	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
COG7	ATG19	0.061	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Stanford Microarray Database Osmotic	0	0	0	0	0	0	0	0	0
COG7	RTG3	0.000	0.450	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
COG7	SNX4	0.000	0.913	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
COG7	SWI1	0.232	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	21474073	0	0	0	0	0	0	0	0	0
COG7	SNF12	0.063	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	21474073	0	0	0	0	0	0	0	0	0
COG7	VMA1	0.000	0.945	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
COG7	RVS161	0.393	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	22745270	0	0	0	0	0	0	0	0	0
COG7	FPK1	0.263	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	22558379	0	0	0	0	0	0	0	0	0
COG7	GET3	0.000	0.915	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
COG7	BEM1	0.000	0.662	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
COG7	RCE1	0.000	0.747	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
COG7	YCK1	0.000	0.507	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
COG7	MDH1	0.000	0.229	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
COG7	SNF1	0.000	0.809	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
COG7	CSG2	0.000	0.839	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
COG7	ARV1	0.000	0.589	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
COG7	MVP1	0.000	0.482	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	20093466	0	0	0	0	0	0	0	0
COG7	VPS51	0.000	0.938	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	20093466	0	0	0	0	0	0	0	0
COG7	YCK3	0.000	0.713	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	20526336	0	0	0	0	0	0	0	0
COG7	KSP1	0.098	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	22558379	0	0	0	0	0	0	0	0	0
COG7	KIN2	0.737	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	21474073	0	0	0	0	0	0	0	0	0
COG7	TDH2	0.000	0.018	0.527	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	16554755	0	0	0	0	0	0	0
COG7	TEF1	0.000	0.000	0.207	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	16429126	0	0	0	0	0	0	0
COG7	SWH1	0.000	0.344	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
COG7	KES1	0.586	0.278	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	22558379	21987634	0	0	0	0	0	0	0	0
COG7	GAL7	0.641	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	22745270	0	0	0	0	0	0	0	0	0
COG7	ATG26	0.000	0.338	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
COG7	TPS2	0.000	0.076	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
COG7	DPL1	0.000	0.301	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
COG7	QCR10	0.717	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20581845	0	0	0	0	0	0	0	0	0
COG7	CSF1	0.000	0.868	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
COG7	VMA2	0.000	0.942	0.080	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	16429126	0	0	0	0	0	0	0
COG7	DOA1	0.000	0.052	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
COG7	PHO86	0.000	0.843	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
COG7	ERD1	0.000	0.848	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
COG7	AKR1	0.098	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	22558379	0	0	0	0	0	0	0	0	0
COG7	ARL1	0.000	0.992	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
COG7	VPS73	0.000	0.383	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
COG7	VPS13	0.000	0.937	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	21987634	0	0	0	0	0	0	0	0
